address,full_address,lat,lon
"252 SPADINA AVE","252 Spadina Avenue, Toronto, ON M5T, Canada",43.651699,-79.3977994
"2764 VICTORIA PARK AVE","2764 Victoria Park Avenue, Toronto, ON M1W 1B1, Canada",43.7870858,-79.32906419999999
"1134 THE QUEENSWAY","1134 The Queensway, Etobicoke, ON M8Z 1P7, Canada",43.6228709,-79.5195656
"106 HUMBER COLLEGE BLVD","106 Humber College Boulevard, Toronto, ON M9V 4E4, Canada",43.7304987,-79.6015273
"267 COLLEGE ST","267 College Street, Toronto, ON M5T 1R8, Canada",43.6578467,-79.39961790000001
"2372 FINCH AVE W","2372 Finch Avenue West, North York, ON M9M 2C7, Canada",43.751515,-79.5451995
"130 KING ST W","130 King Street West, Toronto, ON M5X 2A2, Canada",43.6486714,-79.38377799999999
"2571 LAWRENCE AVE E","2571 Lawrence Avenue East, Toronto, ON M1P, Canada",43.7510352,-79.265363
"940 LAWRENCE AVE W","940 Lawrence Avenue West, Toronto, ON M6B 4E7, Canada",43.7137707,-79.4563143
"829 THE QUEENSWAY","829 The Queensway, Toronto, ON M8Z 1N6, Canada",43.6248282,-79.5086429
"1560 THE QUEENSWAY","1560 The Queensway, Etobicoke, ON M8Z 1T5, Canada",43.6182684,-79.53940039999999
"4841 YONGE ST","4841 Yonge Street, Toronto, ON M2N, Canada",43.7620338,-79.4109556
"243 YONGE ST","243 Yonge Street, Toronto, ON M7A 2H1, Canada",43.6547077,-79.3801163
"11 LESLIE ST","11 Leslie Street, Toronto, ON M4M 3H9, Canada",43.6597017,-79.32842649999999
"1194 KING ST W","1194 King Street West, Toronto, ON M6K 1G2, Canada",43.6391044,-79.427093
"780 YONGE ST","780 Yonge Street, Toronto, ON M4Y 2B6, Canada",43.66989359999999,-79.3867582
"1081 PROGRESS AVE","1081 Progress Avenue, Toronto, ON M1B 5Z6, Canada",43.7935036,-79.23438639999999
"677 KING ST W","677 King Street West, Toronto, ON M5V 1M5, Canada",43.6437356,-79.4032379
"1601 ELLESMERE RD","1601 Ellesmere Road, Toronto, ON M1P, Canada",43.7716828,-79.25320239999999
"591 MARKHAM ST","591 Markham Street, Toronto, ON M6G 2L7, Canada",43.6640212,-79.41207020000002
"822 WILSON AVE","822 Wilson Avenue, Toronto, ON M3K 1E6, Canada",43.7306629,-79.4667719
"400 BLOOR ST W","400 Bloor Street West, Toronto, ON M5S 1Y2, Canada",43.6659888,-79.4075525
"499 CHURCH ST","499 Church Street, Toronto, ON M4Y 2C8, Canada",43.6653023,-79.3806683
"1291 WILSON AVE","1291 Wilson Avenue, Toronto, ON M3M 3G3, Canada",43.7237373,-79.49385319999999
"1889 ALBION RD","1889 Albion Road, Etobicoke, ON M9W 5S8, Canada",43.7458475,-79.6168665
"464 PARLIAMENT ST","464 Parliament Street, Toronto, ON M5A 3A3, Canada",43.66395,-79.3678491
"2787 EGLINTON AVE E","2787 Eglinton Avenue East, Toronto, ON M1J, Canada",43.7370354,-79.2462541
"1296 QUEEN ST W","1296 Queen Street West, Toronto, ON M6K 1L4, Canada",43.6418733,-79.4307187
"50 BLOOR ST W","50 Bloor Street West, Toronto, ON M4W, Canada",43.6701753,-79.3876325
"538 CHURCH ST","538 Church Street, Toronto, ON M4Y 2C6, Canada",43.6650923,-79.38083809999999
"188 EGLINTON AVE E","188 Eglinton Avenue East, Toronto, ON M4P 1K2, Canada",43.7081272,-79.392395
"594 COLLEGE ST","594 College Street, Toronto, ON M6G 1B1, Canada",43.6552484,-79.4138145
"894 COLLEGE ST","894 College Street, Toronto, ON M6H 1A3, Canada",43.6538268,-79.42536369999999
"258 LANSDOWNE AVE","258 Lansdowne Avenue, Toronto, ON M6H 3X9, Canada",43.6512705,-79.4402518
"24 BALDWIN ST","24 Baldwin Street, Toronto, ON M5T 1K5, Canada",43.6560555,-79.3932871
"5418 YONGE ST","5418 Yonge Street, Toronto, ON M2N 5R8, Canada",43.7755132,-79.414555
"1947 SHEPPARD AVE W","1947 Sheppard Avenue West, Toronto, ON M3L 2G8, Canada",43.73949820000001,-79.5115778
"75 YORKVILLE AVE","75 Yorkville Avenue, Toronto, ON M5R 3V6, Canada",43.671109,-79.3912268
"45 THE ESPLANADE","45 The Esplanade, Toronto, ON M5E 1Z4, Canada",43.6465928,-79.37456879999999
"1921 EGLINTON AVE E","1921 Eglinton Avenue East, Toronto, ON M1L, Canada",43.7277321,-79.2877151
"100 QUEEN ST W","100 Queen Street West, Toronto, ON M5H, Canada",43.6535028,-79.3841333
"195 RONCESVALLES AVE","195 Roncesvalles Avenue, Toronto, ON M6R 2L3, Canada",43.6450787,-79.44854780000001
"5586 YONGE ST","5586 Yonge Street, North York, ON M2N 7L3, Canada",43.7793316,-79.41572219999999
"628 WILSON AVE","628 Wilson Avenue, Toronto, ON M3K, Canada",43.7320433,-79.4595085
"2962 BLOOR ST W","2962 Bloor Street West, Toronto, ON M8X 1B8, Canada",43.648139,-79.5085931
"2409 YONGE ST","2409 Yonge Street, Toronto, ON M4P 2C8, Canada",43.7102677,-79.3990692
"1571 SANDHURST CRCL","1571 Sandhurst Circle, Woodside Square, Toronto, ON M1V, Canada",43.8088942,-79.2698542
"1770 MIDLAND AVE","1770 Midland Avenue, Toronto, ON M1P 3C2, Canada",43.76179010000001,-79.2689726
"1209 DUNDAS ST W","1209 Dundas Street West, Toronto, ON M6J 1X8, Canada",43.6492876,-79.4226115
"337 SYMINGTON AVE","337 Symington Avenue, Toronto, ON M6P 3S1, Canada",43.6664823,-79.4513992
"3703 CHESSWOOD DR","3703 Chesswood Drive, Toronto, ON M3J 2P6, Canada",43.7556744,-79.4742062
"244 CLAREMONT ST","244 Claremont Street, Toronto, ON M6J 2N1, Canada",43.6525781,-79.41226950000001
"2899 DUFFERIN ST","2899 Dufferin Street, North York, ON M6B 3S7, Canada",43.7083524,-79.4531813
"11 SPRING GARDEN AVE","11 Spring Garden Avenue, Toronto, ON M2N 7M2, Canada",43.7645156,-79.410631
"35 RAKELY CRT","35 Rakely Court, Toronto, ON M9C 5A5, Canada",43.6470746,-79.60449899999999
"370 KING ST W","370 King Street West, Toronto, ON M5V 1J9, Canada",43.6462675,-79.3917085
"45 LAWSON RD","45 Lawson Road, Toronto, ON M1C 2J2, Canada",43.7826945,-79.16633709999999
"5230 DUNDAS ST W","5230 Dundas Street West, Toronto, ON M9B 1A8, Canada",43.64027859999999,-79.5379597
"133 RICHMOND ST W","133 Richmond Street West, Toronto, ON M5H 4G1, Canada",43.6504308,-79.38482619999999
"66 WELLINGTON ST W","66 Wellington Street West, Toronto Dominion Centre, Toronto, ON M5K 1M6, Canada",43.6473609,-79.3811231
"662 LANSDOWNE AVE","662 Lansdowne Avenue, Toronto, ON M6H 1V6, Canada",43.6625418,-79.444805
"138 AVENUE RD","138 Avenue Road, Toronto, ON M5R 1R2, Canada",43.67443069999999,-79.3966037
"1260 THE QUEENSWAY","1260 The Queensway, Toronto, ON M8Z 1S2, Canada",43.6214133,-79.5254145
"1900 THE QUEENSWAY","1900 The Queensway, Toronto, ON M9C 5H5, Canada",43.6140661,-79.56038099999999
"4247 DUNDAS ST W","4247 Dundas Street West, Toronto, ON M8X 1X3, Canada",43.6591846,-79.5138886
"597 COLLEGE ST","597 College Street, Toronto, ON M6G 3A7, Canada",43.655193,-79.4139539
"173 MILLWICK DR","173 Millwick Drive, Toronto, ON M9L 2T7, Canada",43.7603087,-79.5702433
"84 OAKDALE RD","84 Oakdale Road, North York, ON M3N 1W2, Canada",43.7392231,-79.5258872
"219 PARLIAMENT ST","219 Parliament Street, Toronto, ON M5A 2Z4, Canada",43.6567985,-79.3648959
"2 WHEELER AVE","2 Wheeler Avenue, Toronto, ON M4L 3V3, Canada",43.6705241,-79.2990682
"171 BALDWIN ST","171 Baldwin Street, Toronto, ON M5T 3K7, Canada",43.6548457,-79.4002574
"2957 LAKE SHORE BLVD W","2957 Lake Shore Boulevard West, Etobicoke, ON M8V 1J5, Canada",43.600521,-79.50584630000002
"744 BATHURST ST","744 Bathurst Street, Toronto, ON M5S 2R6, Canada",43.6640386,-79.4108921
"1272 CASTLEFIELD AVE","1272 Castlefield Avenue, Toronto, ON M6B 1G4, Canada",43.6993445,-79.4585586
"33 CARLSON CRT","33 Carlson Court, Toronto, ON M9W, Canada",43.6900692,-79.5845406
"235 AUGUSTA AVE","235 Augusta Avenue, Toronto, ON M5T 2L8, Canada",43.654659,-79.4019466
"2980 BLOOR ST W","2980 Bloor Street West, Toronto, ON M8X 1B9, Canada",43.6479141,-79.5096012
"1621 DUPONT ST","1621 Dupont Street, Toronto, ON M6P 3S7, Canada",43.6648443,-79.45502970000001
"1130 DUPONT ST","1130 Dupont Street, Toronto, ON M6H 2A2, Canada",43.6688265,-79.4375563
"4801 STEELES AVE W","4801 Steeles Avenue West, Toronto, ON M9L 2W1, Canada",43.7712454,-79.5415298
"1728 EGLINTON AVE W","1728 Eglinton Avenue West, Toronto, ON M6E 2H5, Canada",43.69650499999999,-79.44724029999999
"123 FRONT ST W","123 Front Street West, Toronto, ON M5J 2M3, Canada",43.644938,-79.3834256
"80 KENSINGTON AVE","80 Kensington Avenue, Toronto, ON M5T 2K1, Canada",43.6547787,-79.4007258
"2116 QUEEN ST E","2116 Queen Street East, Toronto, ON M4E 1G1, Canada",43.6711495,-79.2948967
"2542 KEELE ST","2542 Keele Street, Toronto, ON M6L 1X4, Canada",43.71560650000001,-79.47962199999999
"1538 QUEEN ST W","1538 Queen Street West, Toronto, ON M6R 1A1, Canada",43.6401114,-79.4395036
"2995 ISLINGTON AVE","2995 Islington Avenue, Toronto, ON M9L 2K9, Canada",43.7591983,-79.5711804
"930 THE QUEENSWAY","930 The Queensway, Toronto, ON M8Z 1P4, Canada",43.6244193,-79.51197959999999
"941 PROGRESS AVE","941 Progress Avenue, Toronto, ON M1G, Canada",43.7849079,-79.2278643
"1 CENTRE ISLAND PK","1, 5800 North Bayshore Drive, Glendale, WI 53217, USA",42.88236149999999,-89.548537
"1224 ST CLAIR AVE W","1224 Saint Clair Avenue West, Toronto, ON M6E, Canada",43.6776028,-79.44489490000001
"18 INGRAM DR","18 Ingram Drive, Toronto, ON M6M 2L6, Canada",43.699694,-79.4746906
"67 FRONT ST E","67 Front Street East, Toronto, ON M5E 1C9, Canada",43.64849590000001,-79.3734546
"9 CHANNEL NINE CRT","9 Channel Nine Court, CTV Inc, Toronto, ON M1S, Canada",43.782819,-79.25658440000001
"1960 LAWRENCE AVE E","1960 Lawrence Avenue East, Toronto, ON M1R 2Z1, Canada",43.7446629,-79.29833479999999
"201 QUEENS QUAY  W","201 Queens Quay West, Toronto, ON M5J 2M6, Canada",43.6398316,-79.3803858
"729 GERRARD ST E","729 Gerrard Street East, Toronto, ON M4K 2Z4, Canada",43.6664529,-79.3475838
"1640 BAYVIEW AVE","1640 Bayview Avenue, Toronto, ON M4S 1T3, Canada",43.7068878,-79.375686
"130 LE PAGE CRT","130 Lepage Court, Toronto, ON M3J 3J1, Canada",43.75986779999999,-79.48187
"1340 ST CLAIR AVE W","1340 Saint Clair Avenue West, Toronto, ON M6E, Canada",43.6768521,-79.4488027
"383 BROADVIEW AVE","383 Broadview Avenue, Toronto, ON M4M 2H1, Canada",43.6659988,-79.3526965
"1071 DANFORTH RD","1071 Danforth Avenue, Toronto, ON M4J 1M1, Canada",43.6807662,-79.33556109999999
"1157 ST CLAIR AVE W","1157 Saint Clair Avenue West, Toronto, ON M6E 1B2, Canada",43.6779628,-79.44240789999999
"3055 BATHURST ST","3055 Bathurst Street, Toronto, ON M6B 3B5, Canada",43.7188093,-79.4293399
"1553 KINGSTON RD","1553 Kingston Road, Toronto, ON M1N 1R9, Canada",43.689775,-79.2678033
"182 BALDWIN ST","182 Baldwin Street, Toronto, ON M5T 1L8, Canada",43.6548268,-79.4009858
"500 COMMISSIONERS ST","500 Commissioners Street, Toronto, ON M4M 1B4, Canada",43.6530946,-79.3343776
"4000 CHESSWOOD DR","4000 Chesswood Drive, Toronto, ON M3J 2B8, Canada",43.7573825,-79.4751578
"2340 DUNDAS ST W","2340 Dundas Street West, Toronto, ON M6P 4B2, Canada",43.6564802,-79.4524823
"23 HOWARD ST","23 Howard Street, Toronto, ON M4X 1J5, Canada",43.6712911,-79.3752305
"410 DANFORTH AVE","410 Danforth Avenue, Toronto, ON M4K 1P3, Canada",43.6776856,-79.3512912
"3 CHARLES ST E","3 Charles Street East, Toronto, ON M4Y 2G1, Canada",43.668831,-79.3851554
"4965 YONGE ST","4965 Yonge Street, North York, ON M2N 5N6, Canada",43.7653316,-79.4116695
"601 PARLIAMENT ST","601 Parliament Street, Toronto, ON M4X 1P7, Canada",43.6678392,-79.36938719999999
"864 COLLEGE ST","864 College Street, Toronto, ON M6H 1A3, Canada",43.6541124,-79.4240928
"2203 KINGSTON RD","2203 Kingston Road, Toronto, ON M1N 1T7, Canada",43.7033952,-79.2531044
"289 RONCESVALLES AVE","289 Roncesvalles Avenue, Toronto, ON M6R 2M3, Canada",43.6477156,-79.44945779999999
"4449 KINGSTON RD","4449 Kingston Road, Toronto, ON M1E, Canada",43.7690146,-79.18831229999999
"1483 QUEEN ST E","1483 Queen Street East, Toronto, ON M4L 1E2, Canada",43.6652285,-79.3213131
"2145 WESTON RD","2145 Weston Road, Toronto, ON M9N 1X7, Canada",43.7030165,-79.5244428
"2836 VICTORIA PARK AVE","2836 Victoria Park Avenue, Toronto, ON M2J 4A8, Canada",43.7872662,-79.3286816
"854 MILLWOOD RD","854 Millwood Road, East York, ON M4G 1W5, Canada",43.7045044,-79.36641139999999
"877 YORK MILLS RD","877 York Mills Road, North York, ON M3B 1Y5, Canada",43.75529969999999,-79.34854130000001
"444 YONGE ST","444 Yonge Street, Toronto, ON M5B 1L2, Canada",43.6613558,-79.3831089
"243 BAY ST","243 Bay Street, Toronto Dominion Centre, Toronto, ON M5L 1L5, Canada",43.6484299,-79.3806377
"1 YORK GATE BLVD","1 York Gate Boulevard, North York, ON M3N 2Z8, Canada",43.7569215,-79.52014679999999
"5138 DUNDAS ST W","5138 Dundas Street West, Toronto, ON M9A 1C2, Canada",43.6441011,-79.53359019999999
"1711 JANE ST","1711 Jane Street, Toronto, ON M9N 2S3, Canada",43.7039385,-79.50387769999999
"3541 BATHURST ST","3541 Bathurst Street, North York, ON M6A 2C7, Canada",43.7301098,-79.43204349999999
"103 MANVILLE RD","103 Manville Road, Scarborough, ON M1L 4H9, Canada",43.7213417,-79.28116469999999
"200 BLOOR ST E","200 Bloor Street East, Toronto, ON M4W, Canada",43.6721772,-79.38248779999999
"2256 QUEEN ST E","2256 Queen Street East, Toronto, ON M4E 3K2, Canada",43.6728858,-79.286473
"1163 ELLESMERE RD","1163 Ellesmere Road, Toronto, ON M1P 2X7, Canada",43.767966,-79.2703817
"2500 EGLINTON AVE E","2500 Eglinton Avenue East, Toronto, ON M1K 2R5, Canada",43.7350041,-79.25759839999999
"30 DEAN PARK RD","30 Dean Park Road, Toronto, ON M1B 5S6, Canada",43.80392020000001,-79.16961599999999
"1 VALLEYBROOK DR","1 Valleybrook Drive, North York, ON M3B 2S9, Canada",43.7583381,-79.35418539999999
"46 ROSEMOUNT AVE","46 Rosemount Avenue, Toronto, ON M9N 2G4, Canada",43.7018153,-79.5146352
"854 BLOOR ST W","854 Bloor Street West, Toronto, ON M6G 1M2, Canada",43.6623923,-79.424254
"258 CHRISTIE ST","258 Christie Street, Toronto, ON M6G 3B9, Canada",43.6708376,-79.4213219
"2792 VICTORIA PARK AVE","2792 Victoria Park Avenue, Toronto, ON M1W 1B1, Canada",43.7867865,-79.3284505
"2450 SHEPPARD AVE E","2450 Sheppard Avenue East, Toronto, ON M2J 1X1, Canada",43.7750132,-79.3243576
"2412 EGLINTON AVE E","2412 Eglinton Avenue East, Scarborough, ON M1K 2P3, Canada",43.7320939,-79.2692642
"1595 DUPONT ST","1595 Dupont Street, Toronto, ON M6P 3S7, Canada",43.6650473,-79.45425139999999
"995 WESTON RD","995 Weston Road, York, ON M6N 3R9, Canada",43.6846458,-79.48462649999999
"370 OAKWOOD AVE","370 Oakwood Avenue, Toronto, ON M6E 2W1, Canada",43.6873455,-79.43893729999999
"869 DUNDAS ST W","869 Dundas Street West, Toronto, ON M6J 1V5, Canada",43.6514336,-79.41023799999999
"2200 YONGE ST","2200 Yonge Street, Toronto, ON M4S 2B8, Canada",43.7060893,-79.39834309999999
"1316 BLOOR ST W","1316 Bloor Street West, Toronto, ON M6H 1N8, Canada",43.6583999,-79.44304509999999
"2982 BLOOR ST W","2982 Bloor Street West, Toronto, ON M8X 1B9, Canada",43.6478996,-79.5096722
"130 QUEENS QUAY  E","130 Queens Quay East, Toronto, ON M5A 3Y5, Canada",43.64395469999999,-79.36895249999999
"2929 DUFFERIN ST","2929 Dufferin Street, Toronto, ON M6B 3S7, Canada",43.7091532,-79.4532407
"11 LOWESMOOR AVE","11 Lowesmoor Avenue, Toronto, ON M3H 2H6, Canada",43.74523569999999,-79.44461629999999
"2235 SHEPPARD AVE E","2235 Sheppard Avenue East, Toronto, ON M2J, Canada",43.7745498,-79.3287534
"462 DAWES RD","462 Dawes Road, Toronto, ON M4B 2E8, Canada",43.70291659999999,-79.2969202
"2549 YONGE ST","2549 Yonge Street, Toronto, ON M4P 2J2, Canada",43.7132787,-79.3997193
"343 BROADVIEW AVE","343 Broadview Avenue, Toronto, ON M4M 2H1, Canada",43.6649121,-79.3522411
"2 BLOOR ST W","2 Bloor Street West, Toronto, ON M4W 1A3, Canada",43.670356,-79.38704729999999
"1313 BLOOR ST W","1313 Bloor Street West, Toronto, ON M6H 1P3, Canada",43.6580533,-79.443812
"301 FRONT ST W","301 Front Street West, Toronto, ON M5V 2T6, Canada",43.6425585,-79.3874645
"574 YONGE ST","574 Yonge Street, Toronto, ON M4Y 1Z3, Canada",43.6650848,-79.38477189999999
"2223 KINGSTON RD","2223 Kingston Road, Toronto, ON M1N 1T8, Canada",43.7041188,-79.2525314
"1033 BAY ST","1033 Bay Street, Toronto, ON M5S 3A3, Canada",43.666067,-79.3877189
"255 COXWELL AVE","255 Coxwell Avenue, Toronto, ON M4L 3B5, Canada",43.6730088,-79.31931139999999
"1188 KING ST W","1188 King Street West, Toronto, ON M6K 1G2, Canada",43.6390271,-79.42689779999999
"1840 ALBION RD","1840 Albion Road, Toronto, ON M9W 5S8, Canada",43.7456342,-79.6147373
"124 BELFIELD RD","124 Belfield Road, Toronto, ON M9W 1G6, Canada",43.7023918,-79.5743346
"832 COLLEGE ST","832 College Street, Toronto, ON M6G 3R1, Canada",43.654611,-79.42264220000001
"2146 DANFORTH AVE","2146 Danforth Avenue, Toronto, ON M4C 1J9, Canada",43.6862013,-79.3111626
"3622 DUFFERIN ST","3622 Dufferin Street, North York, ON M3K 1N1, Canada",43.7317709,-79.4591591
"2516 FINCH AVE W","2516 Finch Avenue West, North York, ON M9L 2B7, Canada",43.7482801,-79.56110129999999
"871 KIPLING AVE","871 Kipling Avenue, Toronto, ON M8Z 5H2, Canada",43.635549,-79.5326595
"2131 LAWRENCE AVE E","2131 Lawrence Avenue East, Toronto, ON M1R 3A3, Canada",43.7465712,-79.2879452
"1263 WESTON RD","1263 Weston Road, Toronto, ON M6M 4P9, Canada",43.6887499,-79.4939694
"2387 MIDLAND AVE","2387 Midland Avenue, Toronto, ON M1S 1R1, Canada",43.7807907,-79.276134
"423 YONGE ST","423 Yonge Street, Toronto, ON M5B 1L2, Canada",43.6604796,-79.3827045
"89 CHESTNUT ST","89 Chestnut Street, Toronto, ON M5G 1R1, Canada",43.6541534,-79.3854121
"45 TORBARRIE RD","45 Torbarrie Road, Toronto, ON M3L 1B4, Canada",43.7220984,-79.522025
"8 KINCORT ST","8 Kincort Street, Toronto, ON M6M 3E3, Canada",43.6975563,-79.46839399999999
"4400 SHEPPARD AVE E","4400 Sheppard Avenue East, Toronto, ON M1S 1T8, Canada",43.78754869999999,-79.26961969999999
"2853 DUNDAS ST W","2853 Dundas Street West, Toronto, ON M6P 1Y6, Canada",43.6653312,-79.4643511
"4271 SHEPPARD AVE E","4271 Sheppard Avenue East, Toronto, ON M1S 2B7, Canada",43.785886,-79.2761558
"1664 JANE ST","1664 Jane Street, Toronto, ON M9N 2R8, Canada",43.7020432,-79.5038557
"322 QUEEN ST W","322 Queen Street West, Toronto, ON M5V 2A4, Canada",43.6493147,-79.3944793
"608 TRETHEWEY DR","608 Trethewey Drive, Toronto, ON M6M 5L3, Canada",43.6969514,-79.49399679999999
"3363 YONGE ST","3363 Yonge Street, Toronto, ON M4N 2M7, Canada",43.7316604,-79.40377889999999
"656 SPADINA AVE","656 Spadina Avenue, Toronto, ON M5S, Canada",43.6633212,-79.4024644
"198 BALDWIN ST","198 Baldwin Street, Toronto, ON M5T 1L8, Canada",43.6546961,-79.4015094
"1102 BARMAC DR","1102 Barmac Drive, Toronto, ON M9L 1X4, Canada",43.766176,-79.55423549999999
"497 ST JOHNS RD","497 Saint Johns Road, Toronto, ON M6S 2L3, Canada",43.6617224,-79.4908197
"1747 KEELE ST","1747 Keele Street, Toronto, ON M6M 3W9, Canada",43.6860625,-79.4732501
"93 GUILDWOOD PKWY","93 Guildwood Parkway, Toronto, ON M1E 5G5, Canada",43.7469683,-79.2013541
"468 COSBURN AVE","468 Cosburn Avenue, East York, ON M4J 2N4, Canada",43.6928834,-79.33436259999999
"2537 EGLINTON AVE W","2537 Eglinton Avenue West, Toronto, ON M6M 1T4, Canada",43.690821,-79.47175250000001
"1411 WARDEN AVE","1411 Warden Avenue, Toronto, ON M1R 2S3, Canada",43.7590234,-79.2979306
"2448 KINGSTON RD","2448 Kingston Road, Toronto, ON M1N 1V3, Canada",43.7096655,-79.24948959999999
"2867 ELLESMERE RD","2867 Ellesmere Road, Toronto, ON M1E 4C4, Canada",43.7821457,-79.2069176
"1093 O'CONNOR DR","1093 O'Connor Drive, Toronto, ON M4B 2T1, Canada",43.7103792,-79.3090512
"1181 QUEEN ST W","1181 Queen Street West, Toronto, ON M6J 1J6, Canada",43.6425668,-79.427059
"3372 KEELE ST","3372 Keele Street, Toronto, ON M3M 2Y9, Canada",43.7461614,-79.4867744
"475 YONGE ST","475 Yonge Street, Toronto, ON M4Y 1B4, Canada",43.6621854,-79.38302999999999
"20 GERRARD ST E","20 Gerrard Street East, Toronto, ON M5B 2K8, Canada",43.6592205,-79.3814956
"1011 COXWELL AVE","1011 Coxwell Avenue, East York, ON M4J 2W9, Canada",43.6969893,-79.3289688
"689 QUEEN ST E","689 Queen Street East, Toronto, ON M4M 1H1, Canada",43.6586398,-79.35032
"569 CRAWFORD ST","569 Crawford Street, Toronto, ON M6G 3K1, Canada",43.6594399,-79.4205932
"240 ADELAIDE ST W","240 Adelaide Street West, Toronto, ON M5H 1L3, Canada",43.6482955,-79.3885343
"174 PRINCESS ST","174 Princess Street, Toronto, ON M5A 2T1, Canada",43.6522915,-79.367468
"3561 SHEPPARD AVE E","3561 Sheppard Avenue East, Toronto, ON M1T 3K8, Canada",43.780506,-79.3000814
"2238 DUNDAS ST W","2238 Dundas Street West, Toronto, ON M6R 1X5, Canada",43.6543831,-79.4518174
"632 VAUGHAN RD","632 Vaughan Road, York, ON M6E 2Y4, Canada",43.69269449999999,-79.4412459
"25 THE WEST MALL","25 The West Mall, Bell - Sherway Gardens, Toronto, ON M9C, Canada",43.61265179999999,-79.55597159999999
"200 KING ST W","200 King Street West, Toronto, ON M5H, Canada",43.6475569,-79.3853949
"481 CHURCH ST","481 Church Street, Toronto, ON M4Y 2C6, Canada",43.66487230000001,-79.3804761
"772 WILSON AVE","772 Wilson Avenue, Toronto, ON M3K 1E4, Canada",43.7311348,-79.4646765
"184 CARLTON ST","184 Carlton Street, Toronto, ON M5A 2K3, Canada",43.6634493,-79.37231059999999
